True,Country,POL,Variable,Year,Unit,Value
346,France,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,53811.94
347,France,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,53820.917
348,France,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,53890.14
349,France,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,54656.822
350,France,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,53145.785
351,France,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,53058.842000000004
352,France,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,52168.037000000004
353,France,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,52579.009000000005
354,France,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,50398.238
355,France,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,45502.687999999995
356,France,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,47007.994000000006
357,France,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,46790.619000000006
358,France,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,44930.306
359,France,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,45224.305
360,France,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,45604.162000000004
361,France,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,44956.643
362,Switzerland,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,3585.028
363,Switzerland,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,3212.255
364,Switzerland,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,3049.778
365,Switzerland,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,2738.047
366,Switzerland,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,2932.58
367,Switzerland,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,2922.138
368,Switzerland,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,2792.565
369,Switzerland,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,2706.077
370,Switzerland,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,2821.22
371,Switzerland,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,2884.1290000000004
372,Switzerland,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,3138.829
373,Switzerland,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,3238.509
374,Switzerland,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,3273.421
375,Switzerland,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,3363.7140000000004
376,Switzerland,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,3658.292
377,Switzerland,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,3795.317
378,Switzerland,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,3784.89
379,Switzerland,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,3847.5840000000003
380,Switzerland,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,3924.357
381,Switzerland,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,3810.637
382,Switzerland,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,4022.1009999999997
383,Switzerland,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,4063.947
384,Switzerland,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,4066.34
385,Switzerland,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,4096.001
386,Switzerland,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,4139.593
387,Switzerland,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,3991.7270000000003
388,Korea,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,19679.0
389,Korea,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,23442.0
390,Korea,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,28976.0
391,Korea,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,33227.0
392,Korea,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,37816.0
393,Korea,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,43765.0
394,Korea,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,44452.0
395,Korea,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,49074.0
396,Korea,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,39937.0
397,Korea,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,47280.0
398,Korea,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,49571.0
399,Korea,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,48282.0
400,Korea,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,52055.0
401,Korea,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,55293.0
402,Korea,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,57619.0
403,Korea,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,54321.0
404,Korea,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,52888.0
405,Korea,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,50802.0
406,Korea,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,50046.0
407,Korea,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,47042.0
408,Korea,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,53956.0
409,Korea,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,51674.0
410,Korea,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,51680.0
411,Korea,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,51953.0
412,Korea,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,54576.0
413,Poland,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,22874.411
414,Poland,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,20212.678
415,Poland,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,19753.026
416,Poland,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,19303.148999999998
417,Poland,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,21261.525
418,Poland,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,22702.665
419,Poland,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,22049.717999999997
420,Poland,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,22966.683999999997
421,Poland,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,21388.832000000002
422,Poland,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,20589.243000000002
423,Poland,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,23797.222
424,Poland,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,22467.362999999998
425,Poland,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,20787.838
426,Poland,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,23661.166
427,Poland,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,25456.749
428,Poland,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,25424.353
429,Poland,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,27762.112
430,Poland,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,30322.403
431,Poland,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,28896.514
432,Poland,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,22794.127
433,Poland,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,24815.72
434,Poland,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,27681.77
435,Poland,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,26671.606
436,Poland,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,26434.838
437,Poland,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,28048.722
438,Poland,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,28483.565
439,United States,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,340357.549
440,United States,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,321123.114
441,United States,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,327046.672
442,United States,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,326685.875
443,United States,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,337665.989
444,United States,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,368240.011
445,United States,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,380077.061
446,United States,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,384996.43100000004
447,United States,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,392211.80299999996
448,United States,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,386447.101
449,United States,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,385018.50700000004
450,United States,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,346682.974
451,United States,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,355557.013
452,United States,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,340095.787
453,United States,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,353037.97
454,United States,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,353418.564
455,United States,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,362311.905
456,United States,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,380483.76
457,United States,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,357758.875
458,United States,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,310295.394
459,United States,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,353196.14
460,United States,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,371045.276
461,United States,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,360914.62
462,United States,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,363744.549
463,United States,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,379824.799
464,United States,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,375894.145
465,Latvia,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,705.047
466,Latvia,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,623.7040000000001
467,Latvia,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,310.998
468,Latvia,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,150.991
469,Latvia,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,197.153
470,Latvia,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,208.02
471,Latvia,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,217.51
472,Latvia,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,229.639
473,Latvia,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,237.859
474,Latvia,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,270.426
475,Latvia,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,223.37099999999998
476,Latvia,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,245.757
477,Latvia,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,260.953
478,Latvia,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,277.654
479,Latvia,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,309.16
480,Latvia,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,308.251
481,Latvia,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,369.93300000000005
482,Latvia,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,394.405
483,Latvia,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,402.88699999999994
484,Latvia,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,405.135
485,Latvia,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,680.247
486,Latvia,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,807.1439999999999
487,Latvia,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,881.695
488,Latvia,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,819.79
489,Latvia,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,823.683
490,Latvia,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,760.538
491,Netherlands,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,24850.897
492,Netherlands,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,23637.222999999998
493,Netherlands,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,24196.602000000003
494,Netherlands,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,25282.432
495,Netherlands,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,27503.728
496,Netherlands,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,26210.885
497,Netherlands,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,28056.185
498,Netherlands,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,29388.834
499,Netherlands,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,29981.259
500,Netherlands,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,23558.52
501,Netherlands,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,22409.514
502,Netherlands,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,18186.508
503,Netherlands,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,18710.288
504,Netherlands,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,16717.217
505,Netherlands,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,17142.741
506,Netherlands,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,17243.353
507,Netherlands,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,16882.046000000002
508,Netherlands,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,16399.064
509,Netherlands,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,11883.45
510,Netherlands,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,11668.271999999999
511,Netherlands,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,12145.265
512,Netherlands,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,12392.066
513,Netherlands,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,11715.688999999998
514,Netherlands,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,11590.113000000001
515,Netherlands,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,11000.553999999998
516,Netherlands,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,11482.488000000001
517,Japan,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,110451.476
518,Japan,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,114807.472
519,Japan,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,116656.21699999999
520,Japan,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,118864.20199999999
521,Japan,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,126295.558
522,Japan,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,136418.293
523,Japan,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,138541.565
524,Japan,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,135570.553
525,Japan,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,122813.576
526,Japan,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,110147.87
527,Japan,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,108173.615
528,Japan,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,97152.766
529,Japan,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,90166.13900000001
530,Japan,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,88783.615
531,Japan,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,85579.391
532,Japan,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,86721.163
533,Japan,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,89543.04699999999
534,Japan,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,88651.79199999999
535,Japan,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,84176.805
536,Japan,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,76848.262
537,Japan,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,80158.47099999999
538,Japan,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,82086.961
539,Japan,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,84602.34599999999
540,Japan,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,88922.165
541,Japan,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,91496.791
542,Japan,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,93020.27900000001
543,Finland,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,5370.164000000001
544,Finland,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,4966.37
545,Finland,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,4677.246
546,Finland,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,4708.4220000000005
547,Finland,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,4906.232
548,Finland,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,4913.6720000000005
549,Finland,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,5121.0779999999995
550,Finland,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,5402.286
551,Finland,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,5431.285
552,Finland,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,5614.31
553,Finland,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,5827.361
554,Finland,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,5866.298000000001
555,Finland,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,5842.071999999999
556,Finland,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,6095.003000000001
557,Finland,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,6406.005
558,Finland,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,6497.236
559,Finland,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,6535.8730000000005
560,Finland,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,7105.456999999999
561,Finland,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,7459.566999999999
562,Finland,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,5738.309
563,Finland,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,6260.147
564,Finland,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,6014.664000000001
565,Finland,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,6023.522
566,Finland,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,5995.9259999999995
567,Finland,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,5921.01
568,Finland,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,6076.18
569,Norway,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,14497.787
570,Norway,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,13248.111
571,Norway,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,10605.691
572,Norway,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,11381.003999999999
573,Norway,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,11688.688999999998
574,Norway,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,11602.031
575,Norway,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,11388.408000000001
576,Norway,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,11488.648000000001
577,Norway,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,11739.427
578,Norway,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,11947.309
579,Norway,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,12082.648000000001
580,Norway,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,11599.108
581,Norway,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,10991.648000000001
582,Norway,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,10204.872
583,Norway,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,10955.082
584,Norway,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,10617.757
585,Norway,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,9745.157
586,Norway,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,9850.008
587,Norway,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,9708.698
588,Norway,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,7385.295
589,Norway,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,8203.14
590,Norway,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,8197.848
591,Norway,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,8201.575
592,Norway,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,8272.67
593,Norway,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,8432.122
594,Norway,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,8464.241
595,Spain,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,29994.07
596,Spain,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,28421.157000000003
597,Spain,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,27241.14
598,Spain,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,26095.982999999997
599,Spain,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,30381.75
600,Spain,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,32207.926
601,Spain,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,32977.95
602,Spain,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,35149.822
603,Spain,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,36904.709
604,Spain,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,40022.14
605,Spain,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,41911.241
606,Spain,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,38619.768
607,Spain,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,37602.318
608,Spain,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,39877.351
609,Spain,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,40363.642
610,Spain,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,42397.734000000004
611,Spain,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,43928.352999999996
612,Spain,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,44213.695
613,Spain,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,42900.916
614,Spain,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,38038.467000000004
615,Spain,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,40817.097
616,Spain,GHG,2- Industrial processes and product use,2011,Tonnes of CO2 equivalent,38723.829
617,Spain,GHG,2- Industrial processes and product use,2012,Tonnes of CO2 equivalent,36949.032999999996
618,Spain,GHG,2- Industrial processes and product use,2013,Tonnes of CO2 equivalent,34566.83
619,Spain,GHG,2- Industrial processes and product use,2014,Tonnes of CO2 equivalent,36183.917
620,Spain,GHG,2- Industrial processes and product use,2015,Tonnes of CO2 equivalent,30759.673
621,Mexico,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,30265.6
622,Mexico,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,30450.97
623,Mexico,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,30823.34
624,Mexico,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,31569.06
625,Mexico,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,33483.26
626,Mexico,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,32521.52
627,Mexico,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,37452.5
628,Mexico,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,40331.66
629,Mexico,GHG,2- Industrial processes and product use,1998,Tonnes of CO2 equivalent,40771.42
630,Mexico,GHG,2- Industrial processes and product use,1999,Tonnes of CO2 equivalent,44235.58
631,Mexico,GHG,2- Industrial processes and product use,2000,Tonnes of CO2 equivalent,47033.74
632,Mexico,GHG,2- Industrial processes and product use,2001,Tonnes of CO2 equivalent,47156.27
633,Mexico,GHG,2- Industrial processes and product use,2002,Tonnes of CO2 equivalent,44274.5
634,Mexico,GHG,2- Industrial processes and product use,2003,Tonnes of CO2 equivalent,42773.76
635,Mexico,GHG,2- Industrial processes and product use,2004,Tonnes of CO2 equivalent,51281.82
636,Mexico,GHG,2- Industrial processes and product use,2005,Tonnes of CO2 equivalent,46900.02
637,Mexico,GHG,2- Industrial processes and product use,2006,Tonnes of CO2 equivalent,57254.16
638,Mexico,GHG,2- Industrial processes and product use,2007,Tonnes of CO2 equivalent,55949.1
639,Mexico,GHG,2- Industrial processes and product use,2008,Tonnes of CO2 equivalent,58167.18
640,Mexico,GHG,2- Industrial processes and product use,2009,Tonnes of CO2 equivalent,55308.19
641,Mexico,GHG,2- Industrial processes and product use,2010,Tonnes of CO2 equivalent,61226.93
642,Greece,GHG,2- Industrial processes and product use,1990,Tonnes of CO2 equivalent,11226.957
643,Greece,GHG,2- Industrial processes and product use,1991,Tonnes of CO2 equivalent,11163.403999999999
644,Greece,GHG,2- Industrial processes and product use,1992,Tonnes of CO2 equivalent,10577.36
645,Greece,GHG,2- Industrial processes and product use,1993,Tonnes of CO2 equivalent,11028.322
646,Greece,GHG,2- Industrial processes and product use,1994,Tonnes of CO2 equivalent,11636.591999999999
647,Greece,GHG,2- Industrial processes and product use,1995,Tonnes of CO2 equivalent,13569.655
648,Greece,GHG,2- Industrial processes and product use,1996,Tonnes of CO2 equivalent,14338.108
649,Greece,GHG,2- Industrial processes and product use,1997,Tonnes of CO2 equivalent,14835.601999999999
