True,Country,POL,Variable,Year,Unit,Value
576,Canada,GHG,"Total GHG, Index 2000=100",1998,Index,95.344
577,Canada,GHG,"Total GHG, Index 2000=100",1999,Index,97.06200000000001
578,Canada,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
579,Canada,GHG,"Total GHG, Index 2000=100",2001,Index,98.583
580,Canada,GHG,"Total GHG, Index 2000=100",2002,Index,98.911
581,Canada,GHG,"Total GHG, Index 2000=100",2003,Index,101.439
582,Canada,GHG,"Total GHG, Index 2000=100",2004,Index,101.69200000000001
583,Canada,GHG,"Total GHG, Index 2000=100",2005,Index,100.01100000000001
584,Canada,GHG,"Total GHG, Index 2000=100",2006,Index,98.76100000000001
585,Canada,GHG,"Total GHG, Index 2000=100",2007,Index,101.544
586,Canada,GHG,"Total GHG, Index 2000=100",2008,Index,98.781
587,Canada,GHG,"Total GHG, Index 2000=100",2009,Index,93.311
588,Canada,GHG,"Total GHG, Index 2000=100",2010,Index,94.941
589,Canada,GHG,"Total GHG, Index 2000=100",2011,Index,95.836
590,Canada,GHG,"Total GHG, Index 2000=100",2012,Index,97.03299999999999
591,Canada,GHG,"Total GHG, Index 2000=100",2013,Index,98.78399999999999
592,Canada,GHG,"Total GHG, Index 2000=100",2014,Index,98.506
593,Canada,GHG,"Total GHG, Index 2000=100",2015,Index,97.78
594,Sweden,GHG,"Total GHG, Index 2000=100",1990,Index,104.27799999999999
595,Sweden,GHG,"Total GHG, Index 2000=100",1991,Index,104.436
596,Sweden,GHG,"Total GHG, Index 2000=100",1992,Index,103.71
597,Sweden,GHG,"Total GHG, Index 2000=100",1993,Index,104.126
598,Sweden,GHG,"Total GHG, Index 2000=100",1994,Index,107.663
599,Sweden,GHG,"Total GHG, Index 2000=100",1995,Index,107.39299999999999
600,Sweden,GHG,"Total GHG, Index 2000=100",1996,Index,112.48700000000001
601,Sweden,GHG,"Total GHG, Index 2000=100",1997,Index,105.53
602,Sweden,GHG,"Total GHG, Index 2000=100",1998,Index,106.045
603,Sweden,GHG,"Total GHG, Index 2000=100",1999,Index,101.838
604,Sweden,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
605,Sweden,GHG,"Total GHG, Index 2000=100",2001,Index,100.43799999999999
606,Sweden,GHG,"Total GHG, Index 2000=100",2002,Index,101.818
607,Sweden,GHG,"Total GHG, Index 2000=100",2003,Index,102.484
608,Sweden,GHG,"Total GHG, Index 2000=100",2004,Index,101.001
609,Sweden,GHG,"Total GHG, Index 2000=100",2005,Index,97.318
610,Sweden,GHG,"Total GHG, Index 2000=100",2006,Index,97.198
611,Sweden,GHG,"Total GHG, Index 2000=100",2007,Index,94.802
612,Sweden,GHG,"Total GHG, Index 2000=100",2008,Index,91.505
613,Sweden,GHG,"Total GHG, Index 2000=100",2009,Index,85.366
614,Sweden,GHG,"Total GHG, Index 2000=100",2010,Index,93.969
615,Sweden,GHG,"Total GHG, Index 2000=100",2011,Index,88.147
616,Sweden,GHG,"Total GHG, Index 2000=100",2012,Index,83.209
617,Sweden,GHG,"Total GHG, Index 2000=100",2013,Index,80.843
618,Sweden,GHG,"Total GHG, Index 2000=100",2014,Index,78.367
619,Sweden,GHG,"Total GHG, Index 2000=100",2015,Index,78.155
620,Belgium,GHG,"Total GHG, Index 2000=100",1990,Index,97.869
621,Belgium,GHG,"Total GHG, Index 2000=100",1991,Index,97.32799999999999
622,Belgium,GHG,"Total GHG, Index 2000=100",1992,Index,97.24600000000001
623,Belgium,GHG,"Total GHG, Index 2000=100",1993,Index,96.564
624,Belgium,GHG,"Total GHG, Index 2000=100",1994,Index,101.79299999999999
625,Belgium,GHG,"Total GHG, Index 2000=100",1995,Index,103.257
626,Belgium,GHG,"Total GHG, Index 2000=100",1996,Index,105.709
627,Belgium,GHG,"Total GHG, Index 2000=100",1997,Index,100.014
628,Belgium,GHG,"Total GHG, Index 2000=100",1998,Index,103.46600000000001
629,Belgium,GHG,"Total GHG, Index 2000=100",1999,Index,99.228
630,Belgium,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
631,Belgium,GHG,"Total GHG, Index 2000=100",2001,Index,98.92299999999999
632,Belgium,GHG,"Total GHG, Index 2000=100",2002,Index,98.637
633,Belgium,GHG,"Total GHG, Index 2000=100",2003,Index,98.846
634,Belgium,GHG,"Total GHG, Index 2000=100",2004,Index,99.766
635,Belgium,GHG,"Total GHG, Index 2000=100",2005,Index,97.06700000000001
636,Belgium,GHG,"Total GHG, Index 2000=100",2006,Index,95.359
637,Belgium,GHG,"Total GHG, Index 2000=100",2007,Index,92.85600000000001
638,Belgium,GHG,"Total GHG, Index 2000=100",2008,Index,92.851
639,Belgium,GHG,"Total GHG, Index 2000=100",2009,Index,84.25
640,Belgium,GHG,"Total GHG, Index 2000=100",2010,Index,88.59899999999999
641,Belgium,GHG,"Total GHG, Index 2000=100",2011,Index,81.485
642,Belgium,GHG,"Total GHG, Index 2000=100",2012,Index,79.61
643,Belgium,GHG,"Total GHG, Index 2000=100",2013,Index,79.86399999999999
644,Belgium,GHG,"Total GHG, Index 2000=100",2014,Index,76.317
645,Belgium,GHG,"Total GHG, Index 2000=100",2015,Index,78.568
646,Russia,GHG,"Total GHG, Index 2000=100",1990,Index,165.74599999999998
647,Russia,GHG,"Total GHG, Index 2000=100",1991,Index,155.54
648,Russia,GHG,"Total GHG, Index 2000=100",1992,Index,132.097
649,Russia,GHG,"Total GHG, Index 2000=100",1993,Index,123.579
650,Russia,GHG,"Total GHG, Index 2000=100",1994,Index,110.476
651,Russia,GHG,"Total GHG, Index 2000=100",1995,Index,106.84700000000001
652,Russia,GHG,"Total GHG, Index 2000=100",1996,Index,103.54799999999999
653,Russia,GHG,"Total GHG, Index 2000=100",1997,Index,99.425
654,Russia,GHG,"Total GHG, Index 2000=100",1998,Index,98.036
655,Russia,GHG,"Total GHG, Index 2000=100",1999,Index,99.42399999999999
656,Russia,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
657,Russia,GHG,"Total GHG, Index 2000=100",2001,Index,102.617
658,Russia,GHG,"Total GHG, Index 2000=100",2002,Index,102.98899999999999
659,Russia,GHG,"Total GHG, Index 2000=100",2003,Index,106.486
660,Russia,GHG,"Total GHG, Index 2000=100",2004,Index,108.645
661,Russia,GHG,"Total GHG, Index 2000=100",2005,Index,109.973
662,Russia,GHG,"Total GHG, Index 2000=100",2006,Index,113.181
663,Russia,GHG,"Total GHG, Index 2000=100",2007,Index,113.619
664,Russia,GHG,"Total GHG, Index 2000=100",2008,Index,115.027
665,Russia,GHG,"Total GHG, Index 2000=100",2009,Index,109.10600000000001
666,Russia,GHG,"Total GHG, Index 2000=100",2010,Index,114.428
667,Russia,GHG,"Total GHG, Index 2000=100",2011,Index,117.18799999999999
668,Russia,GHG,"Total GHG, Index 2000=100",2012,Index,118.755
669,Russia,GHG,"Total GHG, Index 2000=100",2013,Index,116.161
670,Russia,GHG,"Total GHG, Index 2000=100",2014,Index,116.319
671,Russia,GHG,"Total GHG, Index 2000=100",2015,Index,116.624
672,Chile,GHG,"Total GHG, Index 2000=100",1990,Index,68.219
673,Chile,GHG,"Total GHG, Index 2000=100",1991,Index,66.042
674,Chile,GHG,"Total GHG, Index 2000=100",1992,Index,68.52
675,Chile,GHG,"Total GHG, Index 2000=100",1993,Index,72.077
676,Chile,GHG,"Total GHG, Index 2000=100",1994,Index,75.805
677,Chile,GHG,"Total GHG, Index 2000=100",1995,Index,80.075
678,Chile,GHG,"Total GHG, Index 2000=100",1996,Index,88.506
679,Chile,GHG,"Total GHG, Index 2000=100",1997,Index,98.046
680,Chile,GHG,"Total GHG, Index 2000=100",1998,Index,99.1
681,Chile,GHG,"Total GHG, Index 2000=100",1999,Index,103.285
682,Chile,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
683,Chile,GHG,"Total GHG, Index 2000=100",2001,Index,97.289
684,Chile,GHG,"Total GHG, Index 2000=100",2002,Index,98.757
685,Chile,GHG,"Total GHG, Index 2000=100",2003,Index,99.959
686,Chile,GHG,"Total GHG, Index 2000=100",2004,Index,107.611
687,Chile,GHG,"Total GHG, Index 2000=100",2005,Index,109.814
688,Chile,GHG,"Total GHG, Index 2000=100",2006,Index,111.46
689,Chile,GHG,"Total GHG, Index 2000=100",2007,Index,123.552
690,Chile,GHG,"Total GHG, Index 2000=100",2008,Index,124.73899999999999
691,Chile,GHG,"Total GHG, Index 2000=100",2009,Index,119.772
692,Chile,GHG,"Total GHG, Index 2000=100",2010,Index,122.00299999999999
693,Chile,GHG,"Total GHG, Index 2000=100",2011,Index,135.19799999999998
694,Chile,GHG,"Total GHG, Index 2000=100",2012,Index,141.184
695,Chile,GHG,"Total GHG, Index 2000=100",2013,Index,145.572
696,India,GHG,"Total GHG, Index 2000=100",1994,Index,79.687
697,India,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
698,Indonesia,GHG,"Total GHG, Index 2000=100",1990,Index,48.133
699,Indonesia,GHG,"Total GHG, Index 2000=100",1991,Index,52.786
700,Indonesia,GHG,"Total GHG, Index 2000=100",1992,Index,55.351000000000006
701,Indonesia,GHG,"Total GHG, Index 2000=100",1993,Index,57.485
702,Indonesia,GHG,"Total GHG, Index 2000=100",1994,Index,60.287
703,Indonesia,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
704,OECD - Total,GHG,"Total GHG, Index 2000=100",1990,Index,92.139
705,OECD - Total,GHG,"Total GHG, Index 2000=100",1991,Index,91.85700000000001
706,OECD - Total,GHG,"Total GHG, Index 2000=100",1992,Index,92.134
707,OECD - Total,GHG,"Total GHG, Index 2000=100",1993,Index,92.605
708,OECD - Total,GHG,"Total GHG, Index 2000=100",1994,Index,93.96799999999999
709,OECD - Total,GHG,"Total GHG, Index 2000=100",1995,Index,95.28399999999999
710,OECD - Total,GHG,"Total GHG, Index 2000=100",1996,Index,97.85600000000001
711,OECD - Total,GHG,"Total GHG, Index 2000=100",1997,Index,98.24799999999999
712,OECD - Total,GHG,"Total GHG, Index 2000=100",1998,Index,98.035
713,OECD - Total,GHG,"Total GHG, Index 2000=100",1999,Index,98.21700000000001
714,OECD - Total,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
715,OECD - Total,GHG,"Total GHG, Index 2000=100",2001,Index,99.337
716,OECD - Total,GHG,"Total GHG, Index 2000=100",2002,Index,99.74
717,OECD - Total,GHG,"Total GHG, Index 2000=100",2003,Index,100.85
718,OECD - Total,GHG,"Total GHG, Index 2000=100",2004,Index,102.13
719,OECD - Total,GHG,"Total GHG, Index 2000=100",2005,Index,102.15700000000001
720,OECD - Total,GHG,"Total GHG, Index 2000=100",2006,Index,101.874
721,OECD - Total,GHG,"Total GHG, Index 2000=100",2007,Index,103.02600000000001
722,OECD - Total,GHG,"Total GHG, Index 2000=100",2008,Index,100.74799999999999
723,OECD - Total,GHG,"Total GHG, Index 2000=100",2009,Index,95.27
724,OECD - Total,GHG,"Total GHG, Index 2000=100",2010,Index,98.215
725,OECD - Total,GHG,"Total GHG, Index 2000=100",2011,Index,97.03399999999999
726,OECD - Total,GHG,"Total GHG, Index 2000=100",2012,Index,95.77
727,OECD - Total,GHG,"Total GHG, Index 2000=100",2013,Index,95.804
728,OECD - Total,GHG,"Total GHG, Index 2000=100",2014,Index,94.77
729,OECD - Total,GHG,"Total GHG, Index 2000=100",2015,Index,94.007
730,Ireland,GHG,"Total GHG, Index 2000=100",1990,Index,81.219
731,Ireland,GHG,"Total GHG, Index 2000=100",1991,Index,82.28399999999999
732,Ireland,GHG,"Total GHG, Index 2000=100",1992,Index,82.22200000000001
733,Ireland,GHG,"Total GHG, Index 2000=100",1993,Index,82.616
734,Ireland,GHG,"Total GHG, Index 2000=100",1994,Index,84.48299999999999
735,Ireland,GHG,"Total GHG, Index 2000=100",1995,Index,86.53200000000001
736,Ireland,GHG,"Total GHG, Index 2000=100",1996,Index,89.56700000000001
737,Ireland,GHG,"Total GHG, Index 2000=100",1997,Index,91.71600000000001
738,Ireland,GHG,"Total GHG, Index 2000=100",1998,Index,95.32799999999999
739,Ireland,GHG,"Total GHG, Index 2000=100",1999,Index,96.935
740,Ireland,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
741,Ireland,GHG,"Total GHG, Index 2000=100",2001,Index,102.96600000000001
742,Ireland,GHG,"Total GHG, Index 2000=100",2002,Index,100.0
743,Ireland,GHG,"Total GHG, Index 2000=100",2003,Index,100.291
744,Ireland,GHG,"Total GHG, Index 2000=100",2004,Index,99.257
745,Ireland,GHG,"Total GHG, Index 2000=100",2005,Index,101.31200000000001
746,Ireland,GHG,"Total GHG, Index 2000=100",2006,Index,100.34100000000001
747,Ireland,GHG,"Total GHG, Index 2000=100",2007,Index,99.23299999999999
748,Ireland,GHG,"Total GHG, Index 2000=100",2008,Index,98.273
749,Ireland,GHG,"Total GHG, Index 2000=100",2009,Index,90.104
750,Ireland,GHG,"Total GHG, Index 2000=100",2010,Index,89.311
751,Ireland,GHG,"Total GHG, Index 2000=100",2011,Index,83.34
752,Ireland,GHG,"Total GHG, Index 2000=100",2012,Index,84.145
753,Ireland,GHG,"Total GHG, Index 2000=100",2013,Index,83.854
754,Ireland,GHG,"Total GHG, Index 2000=100",2014,Index,83.615
755,Ireland,GHG,"Total GHG, Index 2000=100",2015,Index,86.685
756,Estonia,GHG,"Total GHG, Index 2000=100",1990,Index,233.363
757,Estonia,GHG,"Total GHG, Index 2000=100",1991,Index,215.109
758,Estonia,GHG,"Total GHG, Index 2000=100",1992,Index,157.41899999999998
759,Estonia,GHG,"Total GHG, Index 2000=100",1993,Index,123.094
760,Estonia,GHG,"Total GHG, Index 2000=100",1994,Index,127.178
761,Estonia,GHG,"Total GHG, Index 2000=100",1995,Index,116.76799999999999
762,Estonia,GHG,"Total GHG, Index 2000=100",1996,Index,120.82600000000001
763,Estonia,GHG,"Total GHG, Index 2000=100",1997,Index,118.66
764,Estonia,GHG,"Total GHG, Index 2000=100",1998,Index,109.47200000000001
765,Estonia,GHG,"Total GHG, Index 2000=100",1999,Index,101.7
766,Estonia,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
767,Estonia,GHG,"Total GHG, Index 2000=100",2001,Index,102.314
768,Estonia,GHG,"Total GHG, Index 2000=100",2002,Index,99.179
769,Estonia,GHG,"Total GHG, Index 2000=100",2003,Index,110.09700000000001
770,Estonia,GHG,"Total GHG, Index 2000=100",2004,Index,111.63
771,Estonia,GHG,"Total GHG, Index 2000=100",2005,Index,110.648
772,Estonia,GHG,"Total GHG, Index 2000=100",2006,Index,106.55799999999999
773,Estonia,GHG,"Total GHG, Index 2000=100",2007,Index,128.088
774,Estonia,GHG,"Total GHG, Index 2000=100",2008,Index,115.509
775,Estonia,GHG,"Total GHG, Index 2000=100",2009,Index,96.33
776,Estonia,GHG,"Total GHG, Index 2000=100",2010,Index,122.12299999999999
777,Estonia,GHG,"Total GHG, Index 2000=100",2011,Index,122.34899999999999
778,Estonia,GHG,"Total GHG, Index 2000=100",2012,Index,116.2
779,Estonia,GHG,"Total GHG, Index 2000=100",2013,Index,126.24
780,Estonia,GHG,"Total GHG, Index 2000=100",2014,Index,121.76299999999999
781,Estonia,GHG,"Total GHG, Index 2000=100",2015,Index,104.2
782,Czech Republic,GHG,"Total GHG, Index 2000=100",1990,Index,132.115
783,Czech Republic,GHG,"Total GHG, Index 2000=100",1991,Index,119.514
784,Czech Republic,GHG,"Total GHG, Index 2000=100",1992,Index,114.96700000000001
785,Czech Republic,GHG,"Total GHG, Index 2000=100",1993,Index,109.70200000000001
786,Czech Republic,GHG,"Total GHG, Index 2000=100",1994,Index,104.507
787,Czech Republic,GHG,"Total GHG, Index 2000=100",1995,Index,104.779
788,Czech Republic,GHG,"Total GHG, Index 2000=100",1996,Index,106.226
789,Czech Republic,GHG,"Total GHG, Index 2000=100",1997,Index,103.71700000000001
790,Czech Republic,GHG,"Total GHG, Index 2000=100",1998,Index,99.72
791,Czech Republic,GHG,"Total GHG, Index 2000=100",1999,Index,93.616
792,Czech Republic,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
793,Czech Republic,GHG,"Total GHG, Index 2000=100",2001,Index,99.766
794,Czech Republic,GHG,"Total GHG, Index 2000=100",2002,Index,97.399
795,Czech Republic,GHG,"Total GHG, Index 2000=100",2003,Index,99.64
796,Czech Republic,GHG,"Total GHG, Index 2000=100",2004,Index,100.22200000000001
797,Czech Republic,GHG,"Total GHG, Index 2000=100",2005,Index,98.85700000000001
798,Czech Republic,GHG,"Total GHG, Index 2000=100",2006,Index,99.991
799,Czech Republic,GHG,"Total GHG, Index 2000=100",2007,Index,100.984
800,Czech Republic,GHG,"Total GHG, Index 2000=100",2008,Index,97.916
801,Czech Republic,GHG,"Total GHG, Index 2000=100",2009,Index,92.316
802,Czech Republic,GHG,"Total GHG, Index 2000=100",2010,Index,93.524
803,Czech Republic,GHG,"Total GHG, Index 2000=100",2011,Index,92.37200000000001
804,Czech Republic,GHG,"Total GHG, Index 2000=100",2012,Index,90.10700000000001
805,Czech Republic,GHG,"Total GHG, Index 2000=100",2013,Index,87.536
806,Czech Republic,GHG,"Total GHG, Index 2000=100",2014,Index,84.897
807,Czech Republic,GHG,"Total GHG, Index 2000=100",2015,Index,85.766
808,Germany,GHG,"Total GHG, Index 2000=100",1990,Index,119.939
809,Germany,GHG,"Total GHG, Index 2000=100",1991,Index,115.425
810,Germany,GHG,"Total GHG, Index 2000=100",1992,Index,110.57799999999999
811,Germany,GHG,"Total GHG, Index 2000=100",1993,Index,109.68700000000001
812,Germany,GHG,"Total GHG, Index 2000=100",1994,Index,107.794
813,Germany,GHG,"Total GHG, Index 2000=100",1995,Index,107.469
814,Germany,GHG,"Total GHG, Index 2000=100",1996,Index,109.178
815,Germany,GHG,"Total GHG, Index 2000=100",1997,Index,105.853
816,Germany,GHG,"Total GHG, Index 2000=100",1998,Index,103.39299999999999
817,Germany,GHG,"Total GHG, Index 2000=100",1999,Index,100.20200000000001
818,Germany,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
819,Germany,GHG,"Total GHG, Index 2000=100",2001,Index,101.44
820,Germany,GHG,"Total GHG, Index 2000=100",2002,Index,99.42200000000001
821,Germany,GHG,"Total GHG, Index 2000=100",2003,Index,99.126
822,Germany,GHG,"Total GHG, Index 2000=100",2004,Index,97.538
823,Germany,GHG,"Total GHG, Index 2000=100",2005,Index,95.10799999999999
824,Germany,GHG,"Total GHG, Index 2000=100",2006,Index,95.806
825,Germany,GHG,"Total GHG, Index 2000=100",2007,Index,93.23
826,Germany,GHG,"Total GHG, Index 2000=100",2008,Index,93.454
827,Germany,GHG,"Total GHG, Index 2000=100",2009,Index,86.959
828,Germany,GHG,"Total GHG, Index 2000=100",2010,Index,90.296
829,Germany,GHG,"Total GHG, Index 2000=100",2011,Index,88.43700000000001
830,Germany,GHG,"Total GHG, Index 2000=100",2012,Index,88.867
831,Germany,GHG,"Total GHG, Index 2000=100",2013,Index,90.626
832,Germany,GHG,"Total GHG, Index 2000=100",2014,Index,86.70200000000001
833,Germany,GHG,"Total GHG, Index 2000=100",2015,Index,86.478
834,Austria,GHG,"Total GHG, Index 2000=100",1990,Index,97.853
835,Austria,GHG,"Total GHG, Index 2000=100",1991,Index,102.604
836,Austria,GHG,"Total GHG, Index 2000=100",1992,Index,94.277
837,Austria,GHG,"Total GHG, Index 2000=100",1993,Index,94.33
838,Austria,GHG,"Total GHG, Index 2000=100",1994,Index,94.993
839,Austria,GHG,"Total GHG, Index 2000=100",1995,Index,99.10799999999999
840,Austria,GHG,"Total GHG, Index 2000=100",1996,Index,103.101
841,Austria,GHG,"Total GHG, Index 2000=100",1997,Index,102.435
842,Austria,GHG,"Total GHG, Index 2000=100",1998,Index,101.56
843,Austria,GHG,"Total GHG, Index 2000=100",1999,Index,99.55
844,Austria,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
845,Austria,GHG,"Total GHG, Index 2000=100",2001,Index,105.03
846,Austria,GHG,"Total GHG, Index 2000=100",2002,Index,107.09899999999999
847,Austria,GHG,"Total GHG, Index 2000=100",2003,Index,114.12299999999999
848,Austria,GHG,"Total GHG, Index 2000=100",2004,Index,113.833
849,Austria,GHG,"Total GHG, Index 2000=100",2005,Index,115.035
850,Austria,GHG,"Total GHG, Index 2000=100",2006,Index,111.50399999999999
851,Austria,GHG,"Total GHG, Index 2000=100",2007,Index,108.119
852,Austria,GHG,"Total GHG, Index 2000=100",2008,Index,107.934
853,Austria,GHG,"Total GHG, Index 2000=100",2009,Index,99.646
854,Austria,GHG,"Total GHG, Index 2000=100",2010,Index,105.619
855,Austria,GHG,"Total GHG, Index 2000=100",2011,Index,102.686
856,Austria,GHG,"Total GHG, Index 2000=100",2012,Index,99.385
857,Austria,GHG,"Total GHG, Index 2000=100",2013,Index,99.524
858,Austria,GHG,"Total GHG, Index 2000=100",2014,Index,94.844
859,Austria,GHG,"Total GHG, Index 2000=100",2015,Index,97.911
860,Latvia,GHG,"Total GHG, Index 2000=100",1990,Index,252.90599999999998
861,Latvia,GHG,"Total GHG, Index 2000=100",1991,Index,233.891
862,Latvia,GHG,"Total GHG, Index 2000=100",1992,Index,187.84599999999998
863,Latvia,GHG,"Total GHG, Index 2000=100",1993,Index,154.82399999999998
864,Latvia,GHG,"Total GHG, Index 2000=100",1994,Index,136.503
865,Latvia,GHG,"Total GHG, Index 2000=100",1995,Index,122.844
866,Latvia,GHG,"Total GHG, Index 2000=100",1996,Index,123.405
867,Latvia,GHG,"Total GHG, Index 2000=100",1997,Index,117.99
868,Latvia,GHG,"Total GHG, Index 2000=100",1998,Index,113.132
869,Latvia,GHG,"Total GHG, Index 2000=100",1999,Index,105.51299999999999
870,Latvia,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
871,Latvia,GHG,"Total GHG, Index 2000=100",2001,Index,105.79299999999999
872,Latvia,GHG,"Total GHG, Index 2000=100",2002,Index,105.618
873,Latvia,GHG,"Total GHG, Index 2000=100",2003,Index,107.31
874,Latvia,GHG,"Total GHG, Index 2000=100",2004,Index,107.212
875,Latvia,GHG,"Total GHG, Index 2000=100",2005,Index,109.23200000000001
876,Latvia,GHG,"Total GHG, Index 2000=100",2006,Index,114.306
877,Latvia,GHG,"Total GHG, Index 2000=100",2007,Index,118.71
878,Latvia,GHG,"Total GHG, Index 2000=100",2008,Index,114.176
879,Latvia,GHG,"Total GHG, Index 2000=100",2009,Index,107.226
880,Latvia,GHG,"Total GHG, Index 2000=100",2010,Index,118.053
881,Latvia,GHG,"Total GHG, Index 2000=100",2011,Index,110.60700000000001
882,Latvia,GHG,"Total GHG, Index 2000=100",2012,Index,109.62700000000001
883,Latvia,GHG,"Total GHG, Index 2000=100",2013,Index,108.84
884,Latvia,GHG,"Total GHG, Index 2000=100",2014,Index,108.258
885,Latvia,GHG,"Total GHG, Index 2000=100",2015,Index,109.348
886,Portugal,GHG,"Total GHG, Index 2000=100",1990,Index,72.187
887,Portugal,GHG,"Total GHG, Index 2000=100",1991,Index,74.358
888,Portugal,GHG,"Total GHG, Index 2000=100",1992,Index,79.65899999999999
889,Portugal,GHG,"Total GHG, Index 2000=100",1993,Index,78.093
890,Portugal,GHG,"Total GHG, Index 2000=100",1994,Index,79.357
891,Portugal,GHG,"Total GHG, Index 2000=100",1995,Index,84.865
892,Portugal,GHG,"Total GHG, Index 2000=100",1996,Index,81.976
893,Portugal,GHG,"Total GHG, Index 2000=100",1997,Index,85.934
894,Portugal,GHG,"Total GHG, Index 2000=100",1998,Index,91.758
895,Portugal,GHG,"Total GHG, Index 2000=100",1999,Index,101.368
896,Portugal,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
897,Portugal,GHG,"Total GHG, Index 2000=100",2001,Index,99.554
898,Portugal,GHG,"Total GHG, Index 2000=100",2002,Index,104.639
899,Portugal,GHG,"Total GHG, Index 2000=100",2003,Index,98.415
900,Portugal,GHG,"Total GHG, Index 2000=100",2004,Index,102.32
901,Portugal,GHG,"Total GHG, Index 2000=100",2005,Index,104.671
902,Portugal,GHG,"Total GHG, Index 2000=100",2006,Index,98.921
903,Portugal,GHG,"Total GHG, Index 2000=100",2007,Index,96.163
904,Portugal,GHG,"Total GHG, Index 2000=100",2008,Index,92.96700000000001
905,Portugal,GHG,"Total GHG, Index 2000=100",2009,Index,89.131
906,Portugal,GHG,"Total GHG, Index 2000=100",2010,Index,84.20299999999999
907,Portugal,GHG,"Total GHG, Index 2000=100",2011,Index,82.81
908,Portugal,GHG,"Total GHG, Index 2000=100",2012,Index,80.493
909,Portugal,GHG,"Total GHG, Index 2000=100",2013,Index,78.168
910,Portugal,GHG,"Total GHG, Index 2000=100",2014,Index,78.01100000000001
911,Portugal,GHG,"Total GHG, Index 2000=100",2015,Index,83.53399999999999
912,United States,GHG,"Total GHG, Index 2000=100",1990,Index,88.206
913,United States,GHG,"Total GHG, Index 2000=100",1991,Index,87.446
914,United States,GHG,"Total GHG, Index 2000=100",1992,Index,88.995
915,United States,GHG,"Total GHG, Index 2000=100",1993,Index,90.52799999999999
916,United States,GHG,"Total GHG, Index 2000=100",1994,Index,91.79
917,United States,GHG,"Total GHG, Index 2000=100",1995,Index,93.001
918,United States,GHG,"Total GHG, Index 2000=100",1996,Index,95.69200000000001
919,United States,GHG,"Total GHG, Index 2000=100",1997,Index,96.509
920,United States,GHG,"Total GHG, Index 2000=100",1998,Index,97.27799999999999
921,United States,GHG,"Total GHG, Index 2000=100",1999,Index,97.822
922,United States,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
923,United States,GHG,"Total GHG, Index 2000=100",2001,Index,98.354
924,United States,GHG,"Total GHG, Index 2000=100",2002,Index,98.851
925,United States,GHG,"Total GHG, Index 2000=100",2003,Index,99.413
926,United States,GHG,"Total GHG, Index 2000=100",2004,Index,101.258
927,United States,GHG,"Total GHG, Index 2000=100",2005,Index,101.37799999999999
928,United States,GHG,"Total GHG, Index 2000=100",2006,Index,100.45200000000001
929,United States,GHG,"Total GHG, Index 2000=100",2007,Index,101.874
930,United States,GHG,"Total GHG, Index 2000=100",2008,Index,99.05
931,United States,GHG,"Total GHG, Index 2000=100",2009,Index,92.87799999999999
932,United States,GHG,"Total GHG, Index 2000=100",2010,Index,96.00200000000001
933,United States,GHG,"Total GHG, Index 2000=100",2011,Index,93.94
934,United States,GHG,"Total GHG, Index 2000=100",2012,Index,90.635
935,United States,GHG,"Total GHG, Index 2000=100",2013,Index,92.6
936,United States,GHG,"Total GHG, Index 2000=100",2014,Index,93.427
937,United States,GHG,"Total GHG, Index 2000=100",2015,Index,91.305
938,Iceland,GHG,"Total GHG, Index 2000=100",1990,Index,91.61
939,Iceland,GHG,"Total GHG, Index 2000=100",1991,Index,87.16799999999999
940,Iceland,GHG,"Total GHG, Index 2000=100",1992,Index,84.165
941,Iceland,GHG,"Total GHG, Index 2000=100",1993,Index,85.539
942,Iceland,GHG,"Total GHG, Index 2000=100",1994,Index,83.56700000000001
943,Iceland,GHG,"Total GHG, Index 2000=100",1995,Index,84.926
944,Iceland,GHG,"Total GHG, Index 2000=100",1996,Index,87.079
945,Iceland,GHG,"Total GHG, Index 2000=100",1997,Index,91.26100000000001
946,Iceland,GHG,"Total GHG, Index 2000=100",1998,Index,95.14399999999999
947,Iceland,GHG,"Total GHG, Index 2000=100",1999,Index,100.919
948,Iceland,GHG,"Total GHG, Index 2000=100",2000,Index,100.0
949,Iceland,GHG,"Total GHG, Index 2000=100",2001,Index,99.294
950,Iceland,GHG,"Total GHG, Index 2000=100",2002,Index,100.25299999999999
951,Iceland,GHG,"Total GHG, Index 2000=100",2003,Index,99.712
952,Iceland,GHG,"Total GHG, Index 2000=100",2004,Index,100.995
953,Iceland,GHG,"Total GHG, Index 2000=100",2005,Index,99.20299999999999
