True,Country,POL,Variable,Year,Unit,Value
589,Portugal,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,11209.4
590,Portugal,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,10924.578000000001
591,Portugal,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,10703.276000000002
592,Portugal,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,10812.338
593,Slovak Republic,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,7198.630999999999
594,Slovak Republic,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,6914.495
595,Slovak Republic,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,6567.884
596,Slovak Republic,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,6151.453
597,Slovak Republic,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,5957.9169999999995
598,Slovak Republic,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,6010.811
599,Slovak Republic,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,5984.054
600,Slovak Republic,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,5722.558000000001
601,Slovak Republic,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,5621.279
602,Slovak Republic,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,5577.1269999999995
603,Slovak Republic,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,5355.321
604,Slovak Republic,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,5262.446
605,Slovak Republic,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,5144.285
606,Slovak Republic,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,5040.822
607,Slovak Republic,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,5024.420999999999
608,Slovak Republic,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5024.365
609,Slovak Republic,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,4836.766
610,Slovak Republic,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,4708.277
611,Slovak Republic,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,4962.845
612,Slovak Republic,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,4491.8679999999995
613,Slovak Republic,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,4530.998
614,Slovak Republic,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,4603.567
615,Slovak Republic,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,4224.879
616,Slovak Republic,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,4367.746
617,Slovak Republic,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,4215.962
618,Slovak Republic,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,4352.444
619,Spain,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,35168.638
620,Spain,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,34649.427
621,Spain,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,35510.566
622,Spain,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,35544.617999999995
623,Spain,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,36497.652
624,Spain,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,37296.25
625,Spain,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,38476.541
626,Spain,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,39103.554
627,Spain,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,39797.681000000004
628,Spain,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,40361.758
629,Spain,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,41585.307
630,Spain,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,42181.032999999996
631,Spain,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,42545.522000000004
632,Spain,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,42945.916
633,Spain,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,42488.707
634,Spain,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,41843.082
635,Spain,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,40705.041
636,Spain,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,41168.394
637,Spain,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,39940.706
638,Spain,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,41622.87
639,Spain,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,39225.919
640,Spain,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,39717.565
641,Spain,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,38902.657999999996
642,Spain,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,37922.432
643,Spain,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,37482.419
644,Spain,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,38352.337999999996
645,Sweden,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,7639.723000000001
646,Sweden,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,7642.225
647,Sweden,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,7786.474
648,Sweden,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,7769.778
649,Sweden,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,7702.965999999999
650,Sweden,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,7610.645
651,Sweden,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,7627.852
652,Sweden,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,7552.045999999999
653,Sweden,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,7422.526999999999
654,Sweden,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,7222.138000000001
655,Sweden,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,7051.472
656,Sweden,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,6982.444
657,Sweden,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,6735.273
658,Sweden,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,6538.644
659,Sweden,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,6569.271
660,Sweden,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,6394.343000000001
661,Sweden,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,6272.486999999999
662,Sweden,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,6020.048000000001
663,Sweden,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,5784.411
664,Sweden,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,5622.915
665,Sweden,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,5507.719
666,Sweden,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,5379.823
667,Sweden,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,5208.948
668,Sweden,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,5110.731
669,Sweden,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,4977.027
670,Sweden,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,4872.359
671,Switzerland,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,6102.334
672,Switzerland,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,6036.121999999999
673,Switzerland,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,5953.441999999999
674,Switzerland,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,5843.517
675,Switzerland,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,5791.295999999999
676,Switzerland,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,5782.493
677,Switzerland,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,5743.393
678,Switzerland,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,5601.18
679,Switzerland,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,5531.733
680,Switzerland,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,5429.786
681,Switzerland,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,5395.838000000001
682,Switzerland,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,5435.388000000001
683,Switzerland,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,5401.022
684,Switzerland,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,5323.057
685,Switzerland,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,5290.710999999999
686,Switzerland,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5307.331
687,Switzerland,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,5321.047
688,Switzerland,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,5300.785
689,Switzerland,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,5378.77
690,Switzerland,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,5295.203
691,Switzerland,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,5276.1
692,Switzerland,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,5217.232
693,Switzerland,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,5179.481
694,Switzerland,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,5118.508
695,Switzerland,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,5120.8
696,Switzerland,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,5085.567
697,Turkey,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,41243.617
698,Turkey,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,42202.503
699,Turkey,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,42071.449
700,Turkey,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,41929.739
701,Turkey,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,41526.856
702,Turkey,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,41233.706
703,Turkey,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,41503.581
704,Turkey,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,40744.312000000005
705,Turkey,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,40853.54
706,Turkey,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,42317.587999999996
707,Turkey,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,42288.41099999999
708,Turkey,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,41848.405
709,Turkey,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,39876.466
710,Turkey,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,42076.687000000005
711,Turkey,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,42762.403
712,Turkey,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,44370.240999999995
713,Turkey,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,45904.925
714,Turkey,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,48271.651
715,Turkey,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,49312.320999999996
716,Turkey,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,49102.705
717,Turkey,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,51219.002
718,Turkey,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,53430.960999999996
719,Turkey,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,56778.535
720,Turkey,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,55588.14599999999
721,Turkey,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,56833.742999999995
722,Turkey,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,51439.218
723,United Kingdom,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,135330.833
724,United Kingdom,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,136118.236
725,United Kingdom,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,135749.43099999998
726,United Kingdom,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,134106.292
727,United Kingdom,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,127260.344
728,United Kingdom,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,128817.92599999999
729,United Kingdom,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,128049.025
730,United Kingdom,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,125550.80900000001
731,United Kingdom,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,122062.633
732,United Kingdom,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,116494.465
733,United Kingdom,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,111019.802
734,United Kingdom,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,106059.74699999999
735,United Kingdom,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,103596.92800000001
736,United Kingdom,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,98461.929
737,United Kingdom,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,94124.79
738,United Kingdom,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,89347.493
739,United Kingdom,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,86253.016
740,United Kingdom,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,83019.773
741,United Kingdom,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,77270.387
742,United Kingdom,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,72370.17599999999
743,United Kingdom,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,68225.878
744,United Kingdom,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,65336.285
745,United Kingdom,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,62398.42
746,United Kingdom,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,57191.78599999999
747,United Kingdom,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,54357.602999999996
748,United Kingdom,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,52590.233
749,United States,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,780794.623
750,United States,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,785318.838
751,United States,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,784250.697
752,United States,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,769097.6290000001
753,United States,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,772925.582
754,United States,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,765117.875
755,United States,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,756481.777
756,United States,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,740467.579
757,United States,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,725784.822
758,United States,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,713913.165
759,United States,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,704214.318
760,United States,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,695769.684
761,United States,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,684234.666
762,United States,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,684405.7829999999
763,United States,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,675810.3470000001
764,United States,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,680944.457
765,United States,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,682081.942
766,United States,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,685964.7990000001
767,United States,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,695090.926
768,United States,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,690391.792
769,United States,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,692119.11
770,United States,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,672102.098
771,United States,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,666068.128
772,United States,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,658768.6529999999
773,United States,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,659140.6329999999
774,United States,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,655718.3
775,Chile,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,10673.819
776,Chile,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,10478.905
777,Chile,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,10508.133
778,Chile,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,10514.663
779,Chile,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,10676.303999999998
780,Chile,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,10673.159
781,Chile,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,10812.956
782,Chile,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,10959.927
783,Chile,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,11004.937
784,Chile,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,11164.266000000001
785,Chile,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,11452.975
786,Chile,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,11616.09
787,Chile,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,11601.628999999999
788,Chile,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,11744.976
789,Chile,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,11984.06
790,Chile,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,12280.853000000001
791,Chile,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,12026.275
792,Chile,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,11431.665
793,Chile,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,10958.393999999998
794,Chile,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,10709.382
795,Chile,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,10636.139
796,Chile,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,10652.454
797,Chile,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,11116.433
798,Chile,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,11787.697
799,Estonia,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,1909.6070000000002
800,Estonia,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,1829.095
801,Estonia,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,1586.568
802,Estonia,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,1345.7220000000002
803,Estonia,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,1302.454
804,Estonia,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,1263.8
805,Estonia,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,1276.7069999999999
806,Estonia,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,1330.655
807,Estonia,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,1286.1660000000002
808,Estonia,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,1200.215
809,Estonia,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1238.8010000000002
810,Estonia,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,1273.896
811,Estonia,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,1230.694
812,Estonia,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,1232.4389999999999
813,Estonia,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,1244.992
814,Estonia,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,1208.318
815,Estonia,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,1192.557
816,Estonia,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,1205.384
817,Estonia,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,1186.789
818,Estonia,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,1165.964
819,Estonia,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,1196.226
820,Estonia,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,1127.0439999999999
821,Estonia,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,1146.1680000000001
822,Estonia,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,1138.103
823,Estonia,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,1106.43
824,Estonia,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,1059.086
825,Israel,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,3522.906
826,Israel,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,3888.395
827,Israel,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,4902.373
828,Israel,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,5186.590999999999
829,Israel,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5486.496
830,Israel,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,5789.07
831,Israel,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,6029.299
832,Israel,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,6254.031
833,Israel,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,6377.363
834,Israel,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,6706.803000000001
835,Israel,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,6720.993
836,Israel,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,6931.272
837,Israel,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,6961.996999999999
838,Israel,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,7096.799
839,Russia,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,942070.694
840,Russia,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,874831.2270000001
841,Russia,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,794522.6690000001
842,Russia,CH4,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,737215.652
843,Russia,CH4,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,679895.108
844,Russia,CH4,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,654547.253
845,Russia,CH4,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,636453.552
846,Russia,CH4,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,626639.177
847,Russia,CH4,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,613175.9839999999
848,Russia,CH4,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,613805.6170000001
849,Russia,CH4,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,632917.726
850,Russia,CH4,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,660060.199
851,Russia,CH4,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,687794.437
852,Russia,CH4,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,736086.787
853,Russia,CH4,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,775675.1429999999
854,Russia,CH4,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,788436.775
855,Russia,CH4,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,804410.684
856,Russia,CH4,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,815984.0090000001
857,Russia,CH4,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,817631.4920000001
858,Russia,CH4,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,797052.0490000001
859,Russia,CH4,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,825168.8840000001
860,Russia,CH4,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,840336.405
861,Russia,CH4,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,850291.317
862,Russia,CH4,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,854034.5140000001
863,Russia,CH4,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,856353.478
864,Russia,CH4,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,864340.8990000001
865,Slovenia,CH4,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,2471.099
866,Slovenia,CH4,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,2384.1020000000003
867,Slovenia,CH4,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,2429.617
