True,Country,Variable,Year,Unit,Value
0,Australia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,419843.155
1,Australia,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,420927.191
2,Australia,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,425820.883
3,Australia,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,426128.333
4,Australia,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,426074.57700000005
5,Australia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,435383.82200000004
6,Australia,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,442451.334
7,Australia,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,454478.93
8,Australia,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,468313.17100000003
9,Australia,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,474027.895
10,Australia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,484841.717
11,Australia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,492364.78799999994
12,Australia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,496055.18299999996
13,Australia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,497453.066
14,Australia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,514657.49
15,Australia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,521252.763
16,Australia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,525201.534
17,Australia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,532540.116
18,Australia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,536213.594
19,Australia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,540357.629
20,Australia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,537159.264
21,Australia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,538544.0920000001
22,Australia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,541258.255
23,Australia,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,531325.63
24,Australia,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,525792.1329999999
25,Australia,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,533282.713
78,Australia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,278352.79
79,Australia,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,279807.363
80,Australia,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,284840.06
81,Australia,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,289230.533
82,Australia,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,293928.812
83,Australia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,305260.838
84,Australia,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,312184.873
85,Australia,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,320558.102
86,Australia,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,334426.787
87,Australia,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,343850.37100000004
88,Australia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,349983.936
89,Australia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,357461.95399999997
90,Australia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,361966.481
91,Australia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,368784.964
92,Australia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,382021.098
93,Australia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,385807.3
94,Australia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,391363.83200000005
95,Australia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,399297.23600000003
96,Australia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,404889.724
97,Australia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,408752.342
98,Australia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,406810.735
99,Australia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,404273.38
100,Australia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,407140.008
101,Australia,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,398292.62899999996
102,Australia,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,393572.06899999996
103,Australia,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,402159.57
104,Australia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,119920.325
105,Australia,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,119903.35800000001
106,Australia,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,119521.882
107,Australia,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,116141.162
108,Australia,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,112835.161
109,Australia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,111415.28300000001
110,Australia,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,111636.819
111,Australia,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,114504.61
112,Australia,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,113423.966
113,Australia,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,109358.034
114,Australia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,112817.55699999999
115,Australia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,111365.439
116,Australia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,109496.075
117,Australia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,104236.537
118,Australia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,106244.28
119,Australia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,107931.31199999999
120,Australia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,107327.112
121,Australia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,107015.469
122,Australia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,105059.974
123,Australia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,104408.21800000001
124,Australia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,102429.962
125,Australia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,104757.70300000001
126,Australia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,103957.649
127,Australia,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,102870.34300000001
128,Australia,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,100911.25099999999
129,Australia,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,100895.025
130,Australia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,15327.325
131,Australia,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,14952.098
132,Australia,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,15275.616000000002
133,Australia,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,15346.478000000001
134,Australia,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,15836.19
135,Australia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,15870.526000000002
136,Australia,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,16535.425
137,Australia,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,17234.363
138,Australia,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,17580.292
139,Australia,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,18110.071
140,Australia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,18949.31
141,Australia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,19233.05
142,Australia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,19735.789
143,Australia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,18962.941000000003
144,Australia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,20203.583
145,Australia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,20537.904
146,Australia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,20194.495
147,Australia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,19338.782
148,Australia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,18836.043
149,Australia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,19250.122
150,Australia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,19348.152
151,Australia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,20248.852
152,Australia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,20385.096999999998
153,Australia,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,19807.585
154,Australia,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,20199.321
155,Australia,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,18442.603
156,Australia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,1424.684
157,Australia,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,1424.684
158,Australia,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,1333.184
159,Australia,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,1829.872
160,Australia,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,1027.344
161,Australia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,1004.0319999999999
162,Australia,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,414.171
163,Australia,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,705.2280000000001
164,Australia,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,998.29
165,Australia,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,1374.293
166,Australia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1613.201
167,Australia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,2305.929
168,Australia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,2926.73
169,Australia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,3578.3520000000003
170,Australia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,4266.920999999999
171,Australia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5002.483
172,Australia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,5456.521
173,Australia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,6143.735
174,Australia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,6832.227
175,Australia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,7468.944
176,Australia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,8166.066999999999
177,Australia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,8837.851
178,Australia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,9353.065999999999
179,Australia,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,10034.128
180,Australia,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,10787.351
181,Australia,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,11482.742
182,Australia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,4607.013
183,Australia,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,4610.7429999999995
184,Australia,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,4603.282999999999
185,Australia,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,3315.528
186,Australia,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,2164.429
187,Australia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,1530.836
188,Australia,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,1410.395
189,Australia,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,1228.151
190,Australia,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,1660.519
191,Australia,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,1139.059
192,Australia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1287.062
193,Australia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,1801.882
194,Australia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,1727.6229999999998
195,Australia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,1683.985
196,Australia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,1713.849
197,Australia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,1791.701
198,Australia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,687.06
199,Australia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,582.677
200,Australia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,444.517
201,Australia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,358.55199999999996
202,Australia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,283.315
203,Australia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,301.305
204,Australia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,294.883
205,Australia,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,192.00099999999998
206,Australia,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,192.53599999999997
207,Australia,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,171.324
208,Australia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,211.019
209,Australia,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,228.945
210,Australia,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,246.859
211,Australia,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,264.759
212,Australia,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,282.64099999999996
213,Australia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,302.308
214,Australia,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,269.652
215,Australia,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,248.476
216,Australia,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,223.31900000000002
217,Australia,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,196.067
218,Australia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,190.65200000000002
219,Australia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,196.53400000000002
220,Australia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,202.483
221,Australia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,206.28799999999998
222,Australia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,207.75900000000001
223,Australia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,182.06400000000002
224,Australia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,172.514
225,Australia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,162.218
226,Australia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,151.11
227,Australia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,119.45100000000001
228,Australia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,121.03200000000001
229,Australia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,125.00200000000001
230,Australia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,127.552
231,Australia,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,128.945
232,Australia,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,129.605
233,Australia,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,131.44899999999998
234,Austria,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,78804.65
235,Austria,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,82630.838
236,Austria,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,75924.575
237,Austria,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,75967.667
238,Austria,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,76501.242
239,Austria,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,79814.981
240,Austria,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,83031.22
241,Austria,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,82494.451
242,Austria,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,81789.668
243,Austria,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,80171.243
244,Austria,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,80533.536
245,Austria,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,84584.37
246,Austria,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,86250.795
247,Austria,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,91907.586
248,Austria,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,91673.955
249,Austria,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,92641.65400000001
250,Austria,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,89798.19099999999
251,Austria,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,87072.35800000001
252,Austria,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,86923.06800000001
253,Austria,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,80248.601
254,Austria,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,85059.023
255,Austria,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,82696.88900000001
256,Austria,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,80037.932
257,Austria,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,80150.23599999999
258,Austria,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,76381.33
259,Austria,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,78850.807
312,Austria,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,62292.974
313,Austria,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,65900.423
314,Austria,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,60432.205
315,Austria,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,60788.485
316,Austria,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,61191.092000000004
317,Austria,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,64206.695999999996
318,Austria,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,67674.01299999999
319,Austria,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,67454.131
320,Austria,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,67054.864
321,Austria,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,65702.17
322,Austria,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,66345.61200000001
323,Austria,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,70456.72099999999
324,Austria,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,72198.848
325,Austria,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,77861.165
326,Austria,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,78164.641
327,Austria,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,79369.255
328,Austria,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,76683.543
329,Austria,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,74028.286
330,Austria,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,73805.19
331,Austria,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,67645.522
332,Austria,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,72547.417
333,Austria,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,70286.767
334,Austria,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,67721.099
335,Austria,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,67956.087
336,Austria,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,64204.365999999995
337,Austria,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,66724.167
338,Austria,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,10514.197
339,Austria,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,10415.392
340,Austria,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,10121.875
341,Austria,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,10023.832
342,Austria,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,9728.826
343,Austria,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,9639.502
344,Austria,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,9358.213
345,Austria,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,8981.45
346,Austria,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,8803.098
347,Austria,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,8627.574
348,Austria,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,8447.347
349,Austria,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,8278.104
350,Austria,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,8125.422
351,Austria,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,8055.655
352,Austria,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,8049.8640000000005
353,Austria,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,7808.391
354,Austria,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,7673.995
355,Austria,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,7547.24
356,Austria,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,7409.83
357,Austria,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,7312.933000000001
358,Austria,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,7210.772
359,Austria,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,7000.0869999999995
360,Austria,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,6883.49
361,Austria,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,6787.91
362,Austria,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,6649.734
363,Austria,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,6574.964
364,Austria,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,4341.646
365,Austria,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,4504.375
366,Austria,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,4198.1140000000005
367,Austria,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,4112.561
368,Austria,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,4322.329000000001
369,Austria,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,4425.436
370,Austria,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,4316.714
371,Austria,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,4341.334
372,Austria,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,4388.314
373,Austria,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,4376.786
374,Austria,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,4354.048
375,Austria,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,4230.272
376,Austria,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,4231.964
377,Austria,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,4221.194
378,Austria,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,3632.987
379,Austria,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,3633.131
380,Austria,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,3629.6059999999998
381,Austria,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,3644.211
382,Austria,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,3824.4240000000004
383,Austria,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,3599.13
384,Austria,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,3399.345
385,Austria,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,3488.985
386,Austria,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,3449.433
387,Austria,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,3439.507
388,Austria,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,3507.492
389,Austria,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,3517.272
390,Austria,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,2.438
391,Austria,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,3.889
392,Austria,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,5.636
393,Austria,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,235.265
394,Austria,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,261.106
395,Austria,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,353.45099999999996
396,Austria,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,417.202
397,Austria,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,498.14
398,Austria,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,608.547
399,Austria,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,700.925
400,Austria,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,713.627
401,Austria,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,863.1010000000001
402,Austria,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,968.7769999999999
403,Austria,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,1072.192
404,Austria,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,1158.344
405,Austria,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,1145.81
406,Austria,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,1152.4660000000001
407,Austria,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,1195.89
408,Austria,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,1248.532
409,Austria,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,1308.774
410,Austria,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,1483.454
411,Austria,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,1536.086
412,Austria,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,1612.7520000000002
413,Austria,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,1602.882
414,Austria,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,1643.1870000000001
415,Austria,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,1662.043
416,Austria,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,1182.787
