True,Country,Variable,Year,Unit,Value
11244,Brazil,Municipal waste generated,2002,Tonnes,56524.0
11245,Brazil,Municipal waste generated,2003,Tonnes,57587.0
11246,Brazil,Municipal waste generated,2004,Tonnes,59214.0
11247,Brazil,Municipal waste generated,2005,Tonnes,60142.0
11248,Brazil,Municipal waste generated,2007,Tonnes,51432.0
11249,Brazil,Municipal waste generated,2009,Tonnes,53000.0
11250,Brazil,Municipal waste generated,2010,Tonnes,53000.0
11251,Brazil,Municipal waste generated,2011,Tonnes,53000.0
11252,Brazil,Municipal waste generated,2012,Tonnes,57900.0
11277,Chile,Municipal waste generated,2000,Tonnes,4520.3
11278,Chile,Municipal waste generated,2001,Tonnes,4514.7
11279,Chile,Municipal waste generated,2002,Tonnes,4647.1
11280,Chile,Municipal waste generated,2003,Tonnes,4802.3
11281,Chile,Municipal waste generated,2004,Tonnes,4964.1
11282,Chile,Municipal waste generated,2005,Tonnes,5113.7
11283,Chile,Municipal waste generated,2006,Tonnes,5310.9
11284,Chile,Municipal waste generated,2007,Tonnes,5492.9
11285,Chile,Municipal waste generated,2008,Tonnes,5608.0
11286,Chile,Municipal waste generated,2009,Tonnes,5779.5
11287,Chile,Municipal waste generated,2010,Tonnes,5935.7
11288,Chile,Municipal waste generated,2011,Tonnes,6142.4
11289,Chile,Municipal waste generated,2014,Tonnes,7242.19
11290,Chile,Municipal waste generated,2015,Tonnes,7401.18
11344,China (People's Republic of),Municipal waste generated,1990,Tonnes,67668.0
11345,China (People's Republic of),Municipal waste generated,1991,Tonnes,76360.0
11346,China (People's Republic of),Municipal waste generated,1992,Tonnes,82620.0
11347,China (People's Republic of),Municipal waste generated,1993,Tonnes,87910.0
11348,China (People's Republic of),Municipal waste generated,1994,Tonnes,99520.0
11349,China (People's Republic of),Municipal waste generated,1995,Tonnes,106710.0
11350,China (People's Republic of),Municipal waste generated,1996,Tonnes,108254.0
11351,China (People's Republic of),Municipal waste generated,1997,Tonnes,109819.0
11352,China (People's Republic of),Municipal waste generated,1998,Tonnes,113018.0
11353,China (People's Republic of),Municipal waste generated,1999,Tonnes,114152.0
11354,China (People's Republic of),Municipal waste generated,2000,Tonnes,118190.0
11355,China (People's Republic of),Municipal waste generated,2001,Tonnes,134700.0
11356,China (People's Republic of),Municipal waste generated,2002,Tonnes,136500.0
11357,China (People's Republic of),Municipal waste generated,2003,Tonnes,148570.0
11358,China (People's Republic of),Municipal waste generated,2004,Tonnes,155090.0
11359,China (People's Republic of),Municipal waste generated,2005,Tonnes,155770.0
11360,China (People's Republic of),Municipal waste generated,2006,Tonnes,148410.0
11361,China (People's Republic of),Municipal waste generated,2007,Tonnes,152150.0
11362,China (People's Republic of),Municipal waste generated,2008,Tonnes,154380.0
11363,China (People's Republic of),Municipal waste generated,2009,Tonnes,157340.0
11364,China (People's Republic of),Municipal waste generated,2010,Tonnes,158048.0
11365,China (People's Republic of),Municipal waste generated,2011,Tonnes,163953.0
11366,China (People's Republic of),Municipal waste generated,2012,Tonnes,170809.0
11496,Estonia,Municipal waste generated,1995,Tonnes,533.0
11497,Estonia,Municipal waste generated,1996,Tonnes,565.0
11498,Estonia,Municipal waste generated,1997,Tonnes,593.0
11499,Estonia,Municipal waste generated,1998,Tonnes,557.0
11500,Estonia,Municipal waste generated,1999,Tonnes,569.0
11501,Estonia,Municipal waste generated,2000,Tonnes,633.0
11502,Estonia,Municipal waste generated,2001,Tonnes,508.53
11503,Estonia,Municipal waste generated,2002,Tonnes,553.24
11504,Estonia,Municipal waste generated,2003,Tonnes,566.8
11505,Estonia,Municipal waste generated,2004,Tonnes,606.2
11506,Estonia,Municipal waste generated,2005,Tonnes,587.19
11507,Estonia,Municipal waste generated,2006,Tonnes,536.0
11508,Estonia,Municipal waste generated,2007,Tonnes,602.0
11509,Estonia,Municipal waste generated,2008,Tonnes,524.0
11510,Estonia,Municipal waste generated,2009,Tonnes,452.0
11511,Estonia,Municipal waste generated,2010,Tonnes,406.0
11512,Estonia,Municipal waste generated,2011,Tonnes,399.0
11513,Estonia,Municipal waste generated,2012,Tonnes,371.0
11514,Estonia,Municipal waste generated,2013,Tonnes,386.29
11515,Estonia,Municipal waste generated,2014,Tonnes,469.55
11516,Estonia,Municipal waste generated,2015,Tonnes,472.55
11517,Estonia,Municipal waste generated,2016,Tonnes,494.36
11940,Indonesia,Municipal waste generated,2001,Tonnes,4726.108
11941,Indonesia,Municipal waste generated,2002,Tonnes,4859.61
11942,Indonesia,Municipal waste generated,2003,Tonnes,5470.7880000000005
11943,Indonesia,Municipal waste generated,2004,Tonnes,6044.45
11944,Indonesia,Municipal waste generated,2005,Tonnes,6044.45
11945,Indonesia,Municipal waste generated,2006,Tonnes,5256.52
11946,Indonesia,Municipal waste generated,2007,Tonnes,7576.772
11947,Indonesia,Municipal waste generated,2008,Tonnes,7576.772
11948,Indonesia,Municipal waste generated,2009,Tonnes,6866.198
11949,Indonesia,Municipal waste generated,2010,Tonnes,7245.246
11950,Indonesia,Municipal waste generated,2011,Tonnes,7742.343000000001
11951,Indonesia,Municipal waste generated,2012,Tonnes,7650.389
11952,Israel,Municipal waste generated,2000,Tonnes,3967.58
11953,Israel,Municipal waste generated,2001,Tonnes,3590.4809999999998
11954,Israel,Municipal waste generated,2002,Tonnes,3855.364
11955,Israel,Municipal waste generated,2003,Tonnes,3846.9390000000003
11956,Israel,Municipal waste generated,2004,Tonnes,3978.0
11957,Israel,Municipal waste generated,2005,Tonnes,4086.0
11958,Israel,Municipal waste generated,2006,Tonnes,4227.0
11959,Israel,Municipal waste generated,2007,Tonnes,4304.0
11960,Israel,Municipal waste generated,2008,Tonnes,4434.0
11961,Israel,Municipal waste generated,2009,Tonnes,4550.8
11962,Israel,Municipal waste generated,2010,Tonnes,4623.18
11963,Israel,Municipal waste generated,2011,Tonnes,4745.8
11964,Israel,Municipal waste generated,2012,Tonnes,4837.4
11965,Israel,Municipal waste generated,2013,Tonnes,4906.6
11966,Israel,Municipal waste generated,2014,Tonnes,4999.5
11967,Israel,Municipal waste generated,2015,Tonnes,5112.677
11968,Israel,Municipal waste generated,2016,Tonnes,5293.312
12037,Russia,Municipal waste generated,1999,Tonnes,50835.65
12038,Russia,Municipal waste generated,2000,Tonnes,51828.63
12039,Russia,Municipal waste generated,2001,Tonnes,51115.2
12040,Russia,Municipal waste generated,2002,Tonnes,54010.5
12041,Russia,Municipal waste generated,2003,Tonnes,55068.43
12042,Russia,Municipal waste generated,2004,Tonnes,57822.48
12043,Russia,Municipal waste generated,2005,Tonnes,57695.05
12044,Russia,Municipal waste generated,2006,Tonnes,60847.25
12045,Russia,Municipal waste generated,2007,Tonnes,62868.18
12046,Russia,Municipal waste generated,2008,Tonnes,64605.13
12047,Russia,Municipal waste generated,2009,Tonnes,66871.68
12048,Russia,Municipal waste generated,2010,Tonnes,69256.63
12049,Russia,Municipal waste generated,2011,Tonnes,69198.28
12050,Russia,Municipal waste generated,2012,Tonnes,80564.33
12051,Slovenia,Municipal waste generated,1995,Tonnes,1185.93
12052,Slovenia,Municipal waste generated,1996,Tonnes,1175.0
12053,Slovenia,Municipal waste generated,1997,Tonnes,1170.0
12054,Slovenia,Municipal waste generated,1998,Tonnes,1158.79
12055,Slovenia,Municipal waste generated,1999,Tonnes,1090.0
12056,Slovenia,Municipal waste generated,2000,Tonnes,1020.0
12057,Slovenia,Municipal waste generated,2001,Tonnes,952.68
12058,Slovenia,Municipal waste generated,2002,Tonnes,812.06
12059,Slovenia,Municipal waste generated,2003,Tonnes,834.02
12060,Slovenia,Municipal waste generated,2004,Tonnes,969.21
12061,Slovenia,Municipal waste generated,2005,Tonnes,988.73
12062,Slovenia,Municipal waste generated,2006,Tonnes,1036.47
12063,Slovenia,Municipal waste generated,2007,Tonnes,1060.09
12064,Slovenia,Municipal waste generated,2008,Tonnes,1094.76
12065,Slovenia,Municipal waste generated,2009,Tonnes,1069.35
12066,Slovenia,Municipal waste generated,2010,Tonnes,1003.9
12067,Slovenia,Municipal waste generated,2011,Tonnes,852.12
12068,Slovenia,Municipal waste generated,2012,Tonnes,744.01
12069,Slovenia,Municipal waste generated,2013,Tonnes,853.39
12070,Slovenia,Municipal waste generated,2014,Tonnes,891.71
12071,Slovenia,Municipal waste generated,2015,Tonnes,925.94
12072,Slovenia,Municipal waste generated,2016,Tonnes,963.07
13509,OECD - Total,Municipal waste generated,1990,Tonnes,539061.75
13510,OECD - Total,Municipal waste generated,1991,Tonnes,549121.875
13511,OECD - Total,Municipal waste generated,1992,Tonnes,568487.813
13512,OECD - Total,Municipal waste generated,1993,Tonnes,577670.875
13513,OECD - Total,Municipal waste generated,1994,Tonnes,583030.0
13514,OECD - Total,Municipal waste generated,1995,Tonnes,582618.875
13515,OECD - Total,Municipal waste generated,1996,Tonnes,594110.25
13516,OECD - Total,Municipal waste generated,1997,Tonnes,607898.5
13517,OECD - Total,Municipal waste generated,1998,Tonnes,615059.125
13518,OECD - Total,Municipal waste generated,1999,Tonnes,627501.938
13519,OECD - Total,Municipal waste generated,2000,Tonnes,642692.25
13520,OECD - Total,Municipal waste generated,2001,Tonnes,641136.125
13521,OECD - Total,Municipal waste generated,2002,Tonnes,651147.375
13522,OECD - Total,Municipal waste generated,2003,Tonnes,649921.938
13523,OECD - Total,Municipal waste generated,2004,Tonnes,657831.125
13524,OECD - Total,Municipal waste generated,2005,Tonnes,661225.063
13525,OECD - Total,Municipal waste generated,2006,Tonnes,667931.0
13526,OECD - Total,Municipal waste generated,2007,Tonnes,670666.813
13527,OECD - Total,Municipal waste generated,2008,Tonnes,663637.25
13528,OECD - Total,Municipal waste generated,2009,Tonnes,654010.75
13529,OECD - Total,Municipal waste generated,2010,Tonnes,658841.0
13530,OECD - Total,Municipal waste generated,2011,Tonnes,659346.0
13531,OECD - Total,Municipal waste generated,2012,Tonnes,656660.5
13532,OECD - Total,Municipal waste generated,2013,Tonnes,657614.938
13533,OECD - Total,Municipal waste generated,2014,Tonnes,662857.188
13534,OECD - Total,Municipal waste generated,2015,Tonnes,666650.875
13535,OECD - Total,Municipal waste generated,2016,Tonnes,673199.938
13572,OECD - Europe,Municipal waste generated,1990,Tonnes,224526.891
13573,OECD - Europe,Municipal waste generated,1991,Tonnes,228271.875
13574,OECD - Europe,Municipal waste generated,1992,Tonnes,231527.203
13575,OECD - Europe,Municipal waste generated,1993,Tonnes,235876.21899999998
13576,OECD - Europe,Municipal waste generated,1994,Tonnes,238057.84399999998
13577,OECD - Europe,Municipal waste generated,1995,Tonnes,243558.766
13578,OECD - Europe,Municipal waste generated,1996,Tonnes,252683.15600000002
13579,OECD - Europe,Municipal waste generated,1997,Tonnes,262625.125
13580,OECD - Europe,Municipal waste generated,1998,Tonnes,264912.156
13581,OECD - Europe,Municipal waste generated,1999,Tonnes,268776.375
13582,OECD - Europe,Municipal waste generated,2000,Tonnes,274293.156
13583,OECD - Europe,Municipal waste generated,2001,Tonnes,273852.594
13584,OECD - Europe,Municipal waste generated,2002,Tonnes,278318.0
13585,OECD - Europe,Municipal waste generated,2003,Tonnes,274432.344
13586,OECD - Europe,Municipal waste generated,2004,Tonnes,274063.344
13587,OECD - Europe,Municipal waste generated,2005,Tonnes,277640.438
13588,OECD - Europe,Municipal waste generated,2006,Tonnes,280593.188
13589,OECD - Europe,Municipal waste generated,2007,Tonnes,283534.563
13590,OECD - Europe,Municipal waste generated,2008,Tonnes,280796.438
13591,OECD - Europe,Municipal waste generated,2009,Tonnes,279125.188
13592,OECD - Europe,Municipal waste generated,2010,Tonnes,277604.781
13593,OECD - Europe,Municipal waste generated,2011,Tonnes,276566.406
13594,OECD - Europe,Municipal waste generated,2012,Tonnes,271936.406
13595,OECD - Europe,Municipal waste generated,2013,Tonnes,269531.031
13596,OECD - Europe,Municipal waste generated,2014,Tonnes,270720.469
13597,OECD - Europe,Municipal waste generated,2015,Tonnes,272779.75
13598,OECD - Europe,Municipal waste generated,2016,Tonnes,278508.125
13785,Colombia,Municipal waste generated,2003,Tonnes,5289.0
13786,Colombia,Municipal waste generated,2004,Tonnes,6128.0
13787,Colombia,Municipal waste generated,2005,Tonnes,7567.0
13788,Colombia,Municipal waste generated,2006,Tonnes,7580.0
13789,Colombia,Municipal waste generated,2007,Tonnes,9192.0
13790,Colombia,Municipal waste generated,2008,Tonnes,11273.0
13791,Colombia,Municipal waste generated,2009,Tonnes,8980.0
13792,Colombia,Municipal waste generated,2010,Tonnes,9686.0
13793,Colombia,Municipal waste generated,2011,Tonnes,8975.0
13794,Colombia,Municipal waste generated,2015,Tonnes,11189.0
13860,Latvia,Municipal waste generated,1995,Tonnes,657.0
13861,Latvia,Municipal waste generated,1996,Tonnes,650.0
13862,Latvia,Municipal waste generated,1997,Tonnes,621.0
13863,Latvia,Municipal waste generated,1998,Tonnes,597.0
13864,Latvia,Municipal waste generated,1999,Tonnes,613.0
13865,Latvia,Municipal waste generated,2000,Tonnes,642.0
13866,Latvia,Municipal waste generated,2001,Tonnes,713.0
13867,Latvia,Municipal waste generated,2002,Tonnes,793.0
13868,Latvia,Municipal waste generated,2003,Tonnes,695.0
13869,Latvia,Municipal waste generated,2004,Tonnes,720.38
13870,Latvia,Municipal waste generated,2005,Tonnes,716.0
13871,Latvia,Municipal waste generated,2006,Tonnes,760.0
13872,Latvia,Municipal waste generated,2007,Tonnes,860.92
13873,Latvia,Municipal waste generated,2008,Tonnes,751.92
13874,Latvia,Municipal waste generated,2009,Tonnes,752.96
13875,Latvia,Municipal waste generated,2010,Tonnes,680.14
13876,Latvia,Municipal waste generated,2011,Tonnes,720.64
13877,Latvia,Municipal waste generated,2012,Tonnes,657.61
13878,Latvia,Municipal waste generated,2013,Tonnes,704.0
13879,Latvia,Municipal waste generated,2014,Tonnes,726.0
13880,Latvia,Municipal waste generated,2015,Tonnes,798.06
13881,Latvia,Municipal waste generated,2016,Tonnes,802.47
14457,Costa Rica,Municipal waste generated,2010,Tonnes,1506.0
14458,Costa Rica,Municipal waste generated,2011,Tonnes,1659.0
14459,Costa Rica,Municipal waste generated,2012,Tonnes,1698.0
14460,Costa Rica,Municipal waste generated,2013,Tonnes,1752.0
14461,Costa Rica,Municipal waste generated,2014,Tonnes,1788.0
14462,Costa Rica,Municipal waste generated,2015,Tonnes,1877.0
14463,Costa Rica,Municipal waste generated,2016,Tonnes,1218.0
14590,Lithuania,Municipal waste generated,1995,Tonnes,1546.0
14591,Lithuania,Municipal waste generated,1996,Tonnes,1445.0
14592,Lithuania,Municipal waste generated,1997,Tonnes,1510.0
14593,Lithuania,Municipal waste generated,1998,Tonnes,1578.0
14594,Lithuania,Municipal waste generated,1999,Tonnes,1236.0
14595,Lithuania,Municipal waste generated,2000,Tonnes,1276.0
14596,Lithuania,Municipal waste generated,2001,Tonnes,1313.0
14597,Lithuania,Municipal waste generated,2002,Tonnes,1395.0
14598,Lithuania,Municipal waste generated,2003,Tonnes,1328.0
14599,Lithuania,Municipal waste generated,2004,Tonnes,1260.0
14600,Lithuania,Municipal waste generated,2005,Tonnes,1287.0
14601,Lithuania,Municipal waste generated,2006,Tonnes,1326.0
14602,Lithuania,Municipal waste generated,2007,Tonnes,1624.332
14603,Lithuania,Municipal waste generated,2008,Tonnes,1505.878
14604,Lithuania,Municipal waste generated,2009,Tonnes,1314.0279999999998
14605,Lithuania,Municipal waste generated,2010,Tonnes,1327.774
14606,Lithuania,Municipal waste generated,2011,Tonnes,1366.066
14607,Lithuania,Municipal waste generated,2012,Tonnes,1409.973
14608,Lithuania,Municipal waste generated,2013,Tonnes,1318.45
14609,Lithuania,Municipal waste generated,2014,Tonnes,1308.3519999999999
14610,Lithuania,Municipal waste generated,2015,Tonnes,1326.529
14611,Lithuania,Municipal waste generated,2016,Tonnes,1272.06
