True,Country,POL,Variable,Year,Unit,Value
901,OECD - Total,GHG,Total GHG per capita,2000,Kilograms per capita,14.232999999999999
902,OECD - Total,GHG,Total GHG per capita,2001,Kilograms per capita,14.044
903,OECD - Total,GHG,Total GHG per capita,2002,Kilograms per capita,14.013
904,OECD - Total,GHG,Total GHG per capita,2003,Kilograms per capita,14.071
905,OECD - Total,GHG,Total GHG per capita,2004,Kilograms per capita,14.152999999999999
906,OECD - Total,GHG,Total GHG per capita,2005,Kilograms per capita,14.059000000000001
907,OECD - Total,GHG,Total GHG per capita,2006,Kilograms per capita,13.923
908,OECD - Total,GHG,Total GHG per capita,2007,Kilograms per capita,13.977
909,OECD - Total,GHG,Total GHG per capita,2008,Kilograms per capita,13.565
910,OECD - Total,GHG,Total GHG per capita,2009,Kilograms per capita,12.741
911,OECD - Total,GHG,Total GHG per capita,2010,Kilograms per capita,13.040999999999999
912,OECD - Total,GHG,Total GHG per capita,2011,Kilograms per capita,12.815
913,OECD - Total,GHG,Total GHG per capita,2012,Kilograms per capita,12.583
914,OECD - Total,GHG,Total GHG per capita,2013,Kilograms per capita,12.52
915,OECD - Total,GHG,Total GHG per capita,2014,Kilograms per capita,12.314
916,OECD - Total,GHG,Total GHG per capita,2015,Kilograms per capita,12.145
917,OECD - Europe,GHG,Total GHG per capita,1990,Kilograms per capita,10.997
918,OECD - Europe,GHG,Total GHG per capita,1991,Kilograms per capita,10.892999999999999
919,OECD - Europe,GHG,Total GHG per capita,1992,Kilograms per capita,10.583
920,OECD - Europe,GHG,Total GHG per capita,1993,Kilograms per capita,10.386
921,OECD - Europe,GHG,Total GHG per capita,1994,Kilograms per capita,10.31
922,OECD - Europe,GHG,Total GHG per capita,1995,Kilograms per capita,10.386
923,OECD - Europe,GHG,Total GHG per capita,1996,Kilograms per capita,10.59
924,OECD - Europe,GHG,Total GHG per capita,1997,Kilograms per capita,10.409
925,OECD - Europe,GHG,Total GHG per capita,1998,Kilograms per capita,10.338
926,OECD - Europe,GHG,Total GHG per capita,1999,Kilograms per capita,10.135
927,OECD - Europe,GHG,Total GHG per capita,2000,Kilograms per capita,10.142000000000001
928,OECD - Europe,GHG,Total GHG per capita,2001,Kilograms per capita,10.149
929,OECD - Europe,GHG,Total GHG per capita,2002,Kilograms per capita,10.041
930,OECD - Europe,GHG,Total GHG per capita,2003,Kilograms per capita,10.158999999999999
931,OECD - Europe,GHG,Total GHG per capita,2004,Kilograms per capita,10.126
932,OECD - Europe,GHG,Total GHG per capita,2005,Kilograms per capita,10.033
933,OECD - Europe,GHG,Total GHG per capita,2006,Kilograms per capita,9.992
934,OECD - Europe,GHG,Total GHG per capita,2007,Kilograms per capita,9.878
935,OECD - Europe,GHG,Total GHG per capita,2008,Kilograms per capita,9.616
936,OECD - Europe,GHG,Total GHG per capita,2009,Kilograms per capita,8.975
937,OECD - Europe,GHG,Total GHG per capita,2010,Kilograms per capita,9.138
938,OECD - Europe,GHG,Total GHG per capita,2011,Kilograms per capita,8.852
939,OECD - Europe,GHG,Total GHG per capita,2012,Kilograms per capita,8.754
940,OECD - Europe,GHG,Total GHG per capita,2013,Kilograms per capita,8.574
941,OECD - Europe,GHG,Total GHG per capita,2014,Kilograms per capita,8.232999999999999
942,OECD - Europe,GHG,Total GHG per capita,2015,Kilograms per capita,8.264
943,Brazil,GHG,Total GHG per capita,1990,Kilograms per capita,3.909
944,Brazil,GHG,Total GHG per capita,1991,Kilograms per capita,3.972
945,Brazil,GHG,Total GHG per capita,1992,Kilograms per capita,3.97
946,Brazil,GHG,Total GHG per capita,1993,Kilograms per capita,3.99
947,Brazil,GHG,Total GHG per capita,1994,Kilograms per capita,4.047
948,Brazil,GHG,Total GHG per capita,1995,Kilograms per capita,4.155
949,Brazil,GHG,Total GHG per capita,1996,Kilograms per capita,4.12
950,Brazil,GHG,Total GHG per capita,1997,Kilograms per capita,4.212
951,Brazil,GHG,Total GHG per capita,1998,Kilograms per capita,4.27
952,Brazil,GHG,Total GHG per capita,1999,Kilograms per capita,4.321000000000001
953,Brazil,GHG,Total GHG per capita,2000,Kilograms per capita,4.418
954,Brazil,GHG,Total GHG per capita,2001,Kilograms per capita,4.4639999999999995
955,Brazil,GHG,Total GHG per capita,2002,Kilograms per capita,4.488
956,Brazil,GHG,Total GHG per capita,2003,Kilograms per capita,4.541
957,Brazil,GHG,Total GHG per capita,2004,Kilograms per capita,4.6739999999999995
958,Brazil,GHG,Total GHG per capita,2005,Kilograms per capita,4.711
959,Brazil,GHG,Total GHG per capita,2006,Kilograms per capita,4.751
960,Brazil,GHG,Total GHG per capita,2007,Kilograms per capita,4.699
961,Brazil,GHG,Total GHG per capita,2008,Kilograms per capita,4.8
962,Brazil,GHG,Total GHG per capita,2009,Kilograms per capita,4.651
963,Brazil,GHG,Total GHG per capita,2010,Kilograms per capita,4.938
964,Brazil,GHG,Total GHG per capita,2011,Kilograms per capita,5.087
965,Brazil,GHG,Total GHG per capita,2012,Kilograms per capita,5.23
966,China (People's Republic of),GHG,Total GHG per capita,1994,Kilograms per capita,3.31
967,China (People's Republic of),GHG,Total GHG per capita,2005,Kilograms per capita,5.664
968,Colombia,GHG,Total GHG per capita,1990,Kilograms per capita,1.65
969,Colombia,GHG,Total GHG per capita,1995,Kilograms per capita,1.8130000000000002
970,Colombia,GHG,Total GHG per capita,2000,Kilograms per capita,1.7619999999999998
971,Colombia,GHG,Total GHG per capita,2001,Kilograms per capita,1.704
972,Colombia,GHG,Total GHG per capita,2002,Kilograms per capita,1.6769999999999998
973,Colombia,GHG,Total GHG per capita,2003,Kilograms per capita,1.722
974,Colombia,GHG,Total GHG per capita,2004,Kilograms per capita,1.735
975,Colombia,GHG,Total GHG per capita,2005,Kilograms per capita,1.76
976,Colombia,GHG,Total GHG per capita,2006,Kilograms per capita,1.936
977,Colombia,GHG,Total GHG per capita,2007,Kilograms per capita,1.966
978,Colombia,GHG,Total GHG per capita,2008,Kilograms per capita,1.99
979,Colombia,GHG,Total GHG per capita,2009,Kilograms per capita,2.144
980,Colombia,GHG,Total GHG per capita,2010,Kilograms per capita,2.075
981,Colombia,GHG,Total GHG per capita,2011,Kilograms per capita,2.032
982,Colombia,GHG,Total GHG per capita,2012,Kilograms per capita,2.151
983,Costa Rica,GHG,Total GHG per capita,2005,Kilograms per capita,2.5610000000000004
984,Costa Rica,GHG,Total GHG per capita,2010,Kilograms per capita,2.753
985,Costa Rica,GHG,Total GHG per capita,2012,Kilograms per capita,2.8489999999999998
986,India,GHG,Total GHG per capita,1994,Kilograms per capita,1.294
987,India,GHG,Total GHG per capita,2000,Kilograms per capita,1.462
988,Indonesia,GHG,Total GHG per capita,1990,Kilograms per capita,1.494
989,Indonesia,GHG,Total GHG per capita,1991,Kilograms per capita,1.61
990,Indonesia,GHG,Total GHG per capita,1992,Kilograms per capita,1.659
991,Indonesia,GHG,Total GHG per capita,1993,Kilograms per capita,1.695
992,Indonesia,GHG,Total GHG per capita,1994,Kilograms per capita,1.749
993,Indonesia,GHG,Total GHG per capita,2000,Kilograms per capita,2.653
994,Latvia,GHG,Total GHG per capita,1990,Kilograms per capita,9.816
995,Latvia,GHG,Total GHG per capita,1991,Kilograms per capita,9.121
996,Latvia,GHG,Total GHG per capita,1992,Kilograms per capita,7.4270000000000005
997,Latvia,GHG,Total GHG per capita,1993,Kilograms per capita,6.242999999999999
998,Latvia,GHG,Total GHG per capita,1994,Kilograms per capita,5.597
999,Latvia,GHG,Total GHG per capita,1995,Kilograms per capita,5.11
1000,Latvia,GHG,Total GHG per capita,1996,Kilograms per capita,5.191
1001,Latvia,GHG,Total GHG per capita,1997,Kilograms per capita,5.013
1002,Latvia,GHG,Total GHG per capita,1998,Kilograms per capita,4.852
1003,Latvia,GHG,Total GHG per capita,1999,Kilograms per capita,4.562
1004,Latvia,GHG,Total GHG per capita,2000,Kilograms per capita,4.3660000000000005
1005,Latvia,GHG,Total GHG per capita,2001,Kilograms per capita,4.678999999999999
1006,Latvia,GHG,Total GHG per capita,2002,Kilograms per capita,4.726
1007,Latvia,GHG,Total GHG per capita,2003,Kilograms per capita,4.848
1008,Latvia,GHG,Total GHG per capita,2004,Kilograms per capita,4.897
1009,Latvia,GHG,Total GHG per capita,2005,Kilograms per capita,5.043
1010,Latvia,GHG,Total GHG per capita,2006,Kilograms per capita,5.3260000000000005
1011,Latvia,GHG,Total GHG per capita,2007,Kilograms per capita,5.577000000000001
1012,Latvia,GHG,Total GHG per capita,2008,Kilograms per capita,5.42
1013,Latvia,GHG,Total GHG per capita,2009,Kilograms per capita,5.175
1014,Latvia,GHG,Total GHG per capita,2010,Kilograms per capita,5.817
1015,Latvia,GHG,Total GHG per capita,2011,Kilograms per capita,5.551
1016,Latvia,GHG,Total GHG per capita,2012,Kilograms per capita,5.57
1017,Latvia,GHG,Total GHG per capita,2013,Kilograms per capita,5.487
1018,Latvia,GHG,Total GHG per capita,2014,Kilograms per capita,5.482
1019,Latvia,GHG,Total GHG per capita,2015,Kilograms per capita,5.564
1020,Lithuania,GHG,Total GHG per capita,1990,Kilograms per capita,12.991
1021,Lithuania,GHG,Total GHG per capita,1991,Kilograms per capita,13.504000000000001
1022,Lithuania,GHG,Total GHG per capita,1992,Kilograms per capita,8.326
1023,Lithuania,GHG,Total GHG per capita,1993,Kilograms per capita,6.724
1024,Lithuania,GHG,Total GHG per capita,1994,Kilograms per capita,6.376
1025,Lithuania,GHG,Total GHG per capita,1995,Kilograms per capita,6.15
1026,Lithuania,GHG,Total GHG per capita,1996,Kilograms per capita,6.476
1027,Lithuania,GHG,Total GHG per capita,1997,Kilograms per capita,6.395
1028,Lithuania,GHG,Total GHG per capita,1998,Kilograms per capita,6.716
1029,Lithuania,GHG,Total GHG per capita,1999,Kilograms per capita,5.992000000000001
1030,Lithuania,GHG,Total GHG per capita,2000,Kilograms per capita,5.599
1031,Lithuania,GHG,Total GHG per capita,2001,Kilograms per capita,5.8629999999999995
1032,Lithuania,GHG,Total GHG per capita,2002,Kilograms per capita,6.011
1033,Lithuania,GHG,Total GHG per capita,2003,Kilograms per capita,6.0889999999999995
1034,Lithuania,GHG,Total GHG per capita,2004,Kilograms per capita,6.362
1035,Lithuania,GHG,Total GHG per capita,2005,Kilograms per capita,6.752000000000001
1036,Lithuania,GHG,Total GHG per capita,2006,Kilograms per capita,6.888
1037,Lithuania,GHG,Total GHG per capita,2007,Kilograms per capita,7.579
1038,Lithuania,GHG,Total GHG per capita,2008,Kilograms per capita,7.354
1039,Lithuania,GHG,Total GHG per capita,2009,Kilograms per capita,6.077999999999999
1040,Lithuania,GHG,Total GHG per capita,2010,Kilograms per capita,6.3839999999999995
1041,Lithuania,GHG,Total GHG per capita,2011,Kilograms per capita,6.612
1042,Lithuania,GHG,Total GHG per capita,2012,Kilograms per capita,6.626
1043,Lithuania,GHG,Total GHG per capita,2013,Kilograms per capita,6.268
1044,Lithuania,GHG,Total GHG per capita,2014,Kilograms per capita,6.2829999999999995
1045,Lithuania,GHG,Total GHG per capita,2015,Kilograms per capita,6.393
1046,South Africa,GHG,Total GHG per capita,1990,Kilograms per capita,9.441
1047,South Africa,GHG,Total GHG per capita,1994,Kilograms per capita,9.363999999999999
