"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","1995","1995","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","1996","1996","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","1997","1997","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","1998","1998","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","1999","1999","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2000","2000","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2001","2001","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2002","2002","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2003","2003","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2004","2004","IDX","Index","0","Units",,,0,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2005","2005","IDX","Index","0","Units",,,1,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2006","2006","IDX","Index","0","Units",,,1,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2007","2007","IDX","Index","0","Units",,,1,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2008","2008","IDX","Index","0","Units",,,1,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2009","2009","IDX","Index","0","Units",,,2,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2010","2010","IDX","Index","0","Units",,,2,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2011","2011","IDX","Index","0","Units",,,3,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2012","2012","IDX","Index","0","Units",,,3,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2013","2013","IDX","Index","0","Units",,,3,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2014","2014","IDX","Index","0","Units",,,3,,
"ITA","Italy","TRADESCH_EEF","Trading Schemes White Certificates","2015","2015","IDX","Index","0","Units",,,4,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1990","1990","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1991","1991","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1992","1992","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1993","1993","IDX","Index","0","Units",,,2,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1994","1994","IDX","Index","0","Units",,,2,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1995","1995","IDX","Index","0","Units",,,2,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1996","1996","IDX","Index","0","Units",,,2,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1997","1997","IDX","Index","0","Units",,,2,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1998","1998","IDX","Index","0","Units",,,2,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","1999","1999","IDX","Index","0","Units",,,2,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2000","2000","IDX","Index","0","Units",,,4,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2001","2001","IDX","Index","0","Units",,,4,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2002","2002","IDX","Index","0","Units",,,4,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2003","2003","IDX","Index","0","Units",,,4,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2004","2004","IDX","Index","0","Units",,,4,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2005","2005","IDX","Index","0","Units",,,5,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2006","2006","IDX","Index","0","Units",,,5,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2007","2007","IDX","Index","0","Units",,,5,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2008","2008","IDX","Index","0","Units",,,5,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2009","2009","IDX","Index","0","Units",,,6,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2010","2010","IDX","Index","0","Units",,,6,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2011","2011","IDX","Index","0","Units",,,6,,
"CHE","Switzerland","ELV_DIESELSO","Sulphur content limit for diesel","2012","2012","IDX","Index","0","Units",,,6,,
"CZE","Czech Republic","TAXNOX","Tax NOx","1990","1990","IDX","Index","0","Units",,,1,,
